지점,지점명,년월,SPI3,SPI6
155,창원,2022-11,-0.32724137931034486,-0.8955172413793103
155,창원,2022-12,-1.1819354838709677,-0.6748387096774193
155,창원,2023-01,-0.0835483870967742,-0.3132258064516129
155,창원,2023-02,0.6775,-0.2007142857142857
155,창원,2023-03,0.08709677419354839,-1.1074193548387097
155,창원,2023-04,-0.24966666666666668,-0.389
155,창원,2023-05,0.539,0.6993333333333334
155,창원,2023-06,0.885,0.7766666666666667
155,창원,2023-07,0.85,0.883
156,광주,2013-07,-0.13745454545454547,-0.17300000000000001
156,광주,2013-08,-0.25990322580645164,-0.561258064516129
156,광주,2013-09,-0.05983333333333333,-0.37383333333333335
156,광주,2013-10,-0.3334516129032258,-0.384258064516129
156,광주,2013-11,0.043000000000000003,-0.28196666666666664
156,광주,2013-12,0.04632258064516129,-0.13661290322580646
156,광주,2014-01,0.10722580645161289,-0.39103225806451614
156,광주,2014-02,-0.39753571428571427,-0.09978571428571428
156,광주,2014-03,-1.2820322580645163,-0.7098064516129032
156,광주,2014-04,-0.5270666666666667,-0.49313333333333337
156,광주,2014-05,-0.4545161290322581,-0.6500967741935484
156,광주,2014-06,-0.6607999999999999,-1.0654
156,광주,2014-07,-1.210451612903226,-1.2892903225806454
156,광주,2014-08,-0.557258064516129,-0.6894516129032259
156,광주,2014-09,-0.2885,-0.5443
156,광주,2014-10,0.3110322580645161,-0.46461290322580645
156,광주,2014-11,0.3600333333333333,-0.23433333333333334
156,광주,2014-12,1.2944516129032257,0.10993548387096774
156,광주,2015-01,1.7562258064516127,0.7816451612903225
156,광주,2015-02,1.2297857142857143,0.7118571428571429
